,ghi_mean,ghi_std,ghi_max,ghi_cv,pv_energy_kwh,pv_peak_kw,load_mean_kw,load_energy_kwh,bess_dis_energy_kwh,bess_ch_energy_kwh,grid_imp_energy_kwh,grid_exp_energy_kwh,temp_mean_c,temp_max_c,day_type
2024-06-10,435.50540697674415,234.9183490262211,719.15,0.5394154590571262,1234.15985727807,182.62460835775,73.47833533573507,789.8921048591519,10.227473077674711,320.0452363565563,172.20271531740852,306.10132435957604,20.40372093023256,24.67,partly_variable
2024-06-11,434.1405813953488,234.17736748057044,716.22,0.5394044637060028,1215.3503043403227,178.60774739583334,114.2286319783493,1227.957793767255,19.98675355315201,316.04128336906433,351.75244863828203,42.53883379697794,22.01482558139535,26.74,partly_variable
2024-06-12,423.8573837209302,229.6183488771261,698.55,0.5417349271147955,1219.9182770798604,181.90148417154668,121.67676429606448,1308.0252161826934,19.290613632028155,239.36797034740476,342.11800104379546,33.38086765011152,21.403662790697673,25.94,partly_variable
2024-06-13,424.5572093023256,230.37412306709132,705.17,0.5426220966678788,1199.501566395164,176.63345336914003,118.56435331656074,1274.566798153028,29.087407330671915,226.02830157677283,316.3553224404656,43.814887600640475,22.18901162790698,27.27,partly_variable
2024-06-14,420.0083139534883,228.9575137077844,700.65,0.5451261465579917,1195.0464098577697,175.42821248372334,117.72738220340545,1265.5693586866084,28.1807490587234,241.71244050065673,318.7290867467733,34.120329163968705,23.335581395348836,27.74,partly_variable
2024-06-15,410.22104651162795,226.67097700442517,687.88,0.5525581364777687,1198.970474168656,178.95891825358,50.37217177317819,541.5008465616654,13.841162750807882,318.2693518130109,96.54545156160985,449.01624701420536,20.31936046511628,25.01,partly_variable
2024-06-16,413.6621511627907,225.84524689247513,686.0,0.5459654606002303,1190.4841112941517,178.53413899739667,38.21539482543634,410.8154943734407,7.58692889660599,320.37753137697786,75.24553723136601,541.5538897116982,20.167732558139534,24.72,partly_variable
2024-06-17,407.2588953488372,223.26813571307568,681.65,0.5482216306701796,1166.1833050747696,174.36310831706,127.17444854189276,1367.125321825347,42.149527857700896,198.1227173010509,384.86230567594316,27.377621471881916,21.593488372093024,26.41,partly_variable
2024-06-18,388.56145348837214,220.83881095737954,670.47,0.5683497654612005,1120.6620251735033,173.69982910156332,114.81788264007042,1234.2922383807572,63.9253083864847,187.11342716217032,271.11468588560894,33.808165212472296,24.071104651162788,28.31,high_variability
2024-06-19,233.4638372093023,123.09736974404223,425.23,0.5272652553623728,484.75392904132644,174.94343566894668,105.30089433941681,1131.984614148731,34.42695419490338,56.68027730782832,675.8977825045578,5.943567762772233,23.788313953488373,28.01,clear
2024-06-20,231.2192441860465,134.68867110366443,425.5,0.5825149700571183,377.0376306002348,119.01338195800932,119.0717079519301,1280.0208604832483,0.47010101502140317,19.186984365185143,922.3220524390556,0.0,15.900348837209304,18.43,high_variability
2024-06-21,417.2893604651163,229.21854925127903,693.03,0.5493036031299454,1292.3551182001802,198.69352213541663,129.1080306767729,1387.9113297753088,20.26972831215232,291.50868936876435,396.9203321933704,29.554666399955792,14.315058139534884,18.02,partly_variable
2024-06-22,432.3295348837209,234.684972761902,715.2,0.542838168169618,1321.249152769646,196.80375162760333,41.9834617465128,451.3222137750126,7.554083231681327,318.968032578627,79.19688120484344,637.1254586577414,14.076337209302325,17.83,partly_variable
2024-06-23,426.6027325581395,237.03118225008535,715.17,0.5556250913554135,1307.7872546042008,191.23309834798332,40.525016499510016,435.64392736973264,7.657546237731987,320.9351901276969,61.12256774306293,619.3932338953016,14.410697674418603,18.86,partly_variable
2024-06-24,424.6220930232558,231.02208408268635,704.83,0.5440651531761767,1287.5788571437197,193.11706542968668,154.761621672054,1663.6874329745806,26.65342529614766,185.62404463688554,556.8377372423806,21.163292676210418,16.12563953488372,19.6,partly_variable
2024-06-25,421.7847674418604,230.02979179324709,701.47,0.5453724495277199,1268.3107536832495,186.0821431477867,136.74850299700265,1470.0464072177786,26.551237702369715,239.6829063892365,440.9670997460694,25.502707327405574,16.570348837209302,20.22,partly_variable
2024-06-26,416.3752325581395,228.7278999640587,699.15,0.5493311851398865,1255.3642477045462,186.19676717122337,123.27330921809781,1325.1880740945517,15.015250007311476,299.4997948507471,385.2734612723202,30.36968781550731,18.697674418604652,22.27,partly_variable
2024-06-27,419.4108139534884,229.61407410673488,703.83,0.5474681779001495,1238.4626685182234,184.91200256347668,129.50404724623095,1392.1685078969826,13.909977008899032,230.08253377675996,396.0308725337194,25.538051706428334,19.750988372093023,23.73,partly_variable
2024-06-28,405.13982558139537,222.21636364821185,671.85,0.5484930130710318,1209.8746040115795,181.76095072428333,112.754665345069,1212.1126524594918,10.88234140475595,296.6369564980269,322.36208208402167,33.778083566576214,22.38924418604651,27.36,partly_variable
2024-06-29,319.8205813953488,181.74101674665056,520.53,0.568259290736483,1051.553332646684,199.79691060384,39.299854415909245,422.4734349710243,15.275085405757013,321.0319492220877,74.16417377193756,405.5446254909036,25.374593023255816,28.96,high_variability
2024-06-30,157.1825,94.79512711946349,311.05,0.6030895749810791,176.8673039103546,102.10961659749334,31.794764947521593,341.7937231858571,20.457295159498834,41.289205277959475,193.76464209829766,9.031334191560747,14.447441860465117,16.18,high_variability
2024-07-01,147.27040697674417,65.2925615269691,221.9,0.4433515386243186,248.9489837748305,60.676020304361664,155.3215044865082,1669.706173229963,0.0,18.85211057464282,1440.4223848978663,0.0,12.745755813953489,14.64,clear
2024-07-02,430.0165697674418,236.9304884342859,715.92,0.5509799042451337,1341.3767714401115,198.13893127441668,174.88858342690529,1880.0522718392315,14.25849064191181,39.48866659402846,573.2222445607171,8.723440767576285,9.670058139534884,13.03,partly_variable
2024-07-03,443.5226162790698,238.28507530119398,728.78,0.5372557487604241,1250.4857435872166,199.68440246582335,181.27093523388473,1948.6625537642608,15.46596895468733,39.03907789786653,729.1565594710406,6.7500306963920504,8.784244186046513,12.92,clear
2024-07-04,443.7795930232558,236.96060672643,726.03,0.5339601244665892,1344.3352012460437,198.18086751302,188.99134416205368,2031.6569497420771,9.877464269598315,31.497295433345005,715.9477485219626,6.3962077498435885,10.333779069767441,14.54,clear
2024-07-05,419.7276162790697,230.83261362657714,707.38,0.5499581268274243,1284.1278275201737,191.86366780599,94.30732076205028,1013.8036981920405,20.14766255021093,320.4291197111209,214.64782863358744,184.08385641376162,13.366337209302324,17.31,partly_variable
2024-07-06,356.1291860465116,197.50023949482235,622.03,0.5545747083728997,1133.4127003190392,185.87605285644335,39.23377544253831,421.76308600728674,13.479504361748806,320.5511300650735,79.60399184624359,489.8196531633537,18.059011627906976,22.83,partly_variable
2024-07-07,349.3733139534884,214.18432278322197,683.92,0.6130528985157007,882.9961631863079,185.74712117513,33.84861433407829,363.8726040913416,8.161094209179248,320.9367042196294,95.0503659149009,304.2880683932447,16.95563953488372,23.54,high_variability
2024-07-08,394.34267441860464,228.61244054218346,694.25,0.5797304105603993,1034.382541398206,185.1717376709,115.51348524084348,1241.7699663390674,8.809679051240291,301.7577378501494,531.7442758083341,30.68382111191751,19.003488372093024,23.86,high_variability
2024-07-09,398.61186046511625,223.2545624061169,692.08,0.5600800792671209,1218.796947081883,190.71767171224,114.38427346739792,1229.6309397745279,12.3025840222835,319.5314563711487,366.7940769195573,48.101484911826965,19.11063953488372,23.29,partly_variable
2024-07-10,426.0044186046511,229.9706222366584,708.42,0.5398315420997548,1275.4208551993,187.0329488118467,122.46437361905735,1316.4920164048665,10.425943324963217,297.0713888208071,368.96559627850905,40.64746822913486,19.939302325581394,24.66,partly_variable
2024-07-11,417.013023255814,227.1094507378586,699.38,0.5446099715656596,1274.8859302550532,186.44483439127663,110.12956905237911,1183.8928673130756,25.846398901194476,314.94460444649053,258.3282797336562,59.70734422405562,23.689651162790696,27.91,partly_variable
2024-07-12,411.48738372093027,223.73181895537655,681.8,0.5437148933516537,1093.9778869152074,193.16011555989667,102.50525477118475,1101.9314887902358,52.138023694356164,248.617968459924,278.49558448791396,73.4826187094053,15.20796511627907,16.8,partly_variable
2024-07-13,425.4619767441861,229.373341223766,716.65,0.5391159580910786,1283.23582481096,201.56351216634,49.237313397466934,529.3011190227694,7.297843007681274,318.76766424152686,87.94410780072221,532.6516437331815,13.84517441860465,17.33,partly_variable
2024-07-14,425.9995348837209,229.25980066048575,696.45,0.5381691337364101,1325.0565272060524,195.67612202962,42.50004601143589,456.87549462293583,6.8285937923938,320.0554039248576,74.3444721301398,628.694190829991,15.036046511627905,18.36,clear
2024-07-15,419.1007558139535,229.56853417356587,703.35,0.5477645434633277,1322.4484960014606,194.62815348307663,143.85421477731808,1546.4328088561692,17.3752701332172,217.922345439593,447.9022299374144,22.767607490221632,15.832732558139535,19.06,partly_variable
2024-07-16,455.1383720930233,238.417733295922,741.78,0.5238357122022511,1355.171321695048,200.3465016682933,162.80142766329692,1750.115347380442,28.58491055170692,154.90290367603322,539.6399468605736,17.783947212000697,13.824011627906977,17.06,clear
2024-07-17,464.15819767441866,241.7099316996299,753.8,0.5207490310645684,1365.9115228007238,198.81982421875,165.3089945356167,1777.0716912578796,18.969397242491347,173.88822489976877,589.6620258043183,22.994152009487156,13.137093023255813,16.78,clear
2024-07-18,463.3613953488372,241.86928114274173,753.08,0.5219884167533049,1354.8128023693948,198.60944620768,166.95487319683863,1794.7648868660153,20.18388223648088,147.8343351284664,588.0294119318326,19.849858902394757,14.416279069767441,18.58,clear
2024-07-19,465.01191860465116,243.7131662492311,760.75,0.5241009025758623,1364.1657110055291,199.53647867838333,122.90155706619632,1321.1917384616102,7.793156955546403,319.2521024594705,341.6574659943586,72.67110770940783,18.525348837209304,23.83,clear
2024-07-20,446.2451162790698,237.95760532150103,743.35,0.5332441670301413,1355.3007978697617,200.71574910481664,60.910049990563046,654.7830373985528,6.909822896200525,320.7074759734485,142.87236572305363,529.0283261934903,13.532325581395348,17.01,clear
2024-07-21,465.31883720930233,242.4106164739294,756.72,0.5209559491031138,1379.3566264410842,202.70021565755337,33.60552057823119,361.2593462159854,6.875540230268005,320.7945251857553,56.94548050562529,760.5646929939588,15.218720930232557,19.52,clear
2024-07-22,473.19517441860467,246.27093091211566,770.35,0.5204426085170851,1380.835916125521,202.12063598632668,166.09644624117297,1785.5367970926095,10.623418490091867,190.59729273617282,608.1370036602013,22.91526962816715,16.147093023255817,20.54,clear
2024-07-23,475.50116279069766,246.99360211816455,775.53,0.519438481850536,1360.8492464398366,197.06348673502663,153.80060529708862,1653.3565069437027,8.451533238093042,259.04539806644135,572.6084336638457,28.961087415615744,18.621279069767443,23.53,clear
2024-07-24,466.14912790697673,244.15020168048227,764.6,0.5237598593753116,1360.045769458017,198.94531758626331,132.7813764757428,1427.3997971142353,10.94841966032985,318.6998163511356,433.3912621339167,57.80956897387899,20.34947674418605,24.54,clear
2024-07-25,388.7497093023256,196.68536490451402,616.47,0.5059434391796659,1086.0637671922632,208.28708902994663,119.2086029480131,1281.4924816911407,77.41587357719753,145.96600736180943,301.1035926739378,36.652961440384345,17.27441860465116,21.85,clear
2024-07-26,262.39709302325576,140.4234735550893,445.4,0.5351563614412596,592.6682680745917,196.87979125976668,121.0676789235237,1301.4775484278798,36.72141662240027,82.8390945692856,767.6076228221259,12.186845406889905,16.72970930232558,20.28,clear
2024-07-27,434.2501744186047,231.53156732822177,724.4,0.5331755309901891,1188.9015792806958,199.20034790039003,46.69338067730732,501.9538422810537,10.936621015270516,321.8024296164513,89.52213144302384,498.1109886541966,17.011337209302326,20.53,clear
2024-07-28,483.22936046511626,246.42822290008576,779.72,0.5099611966104346,1413.6207054058693,201.36271158854,34.40160408196614,369.81724388113594,7.074654587777346,321.2842821842057,57.79119880994153,786.8512565642587,13.752093023255815,17.08,clear
2024-07-29,493.95220930232557,250.148535135466,793.53,0.5064225453891258,1428.3347312063017,203.82670593262,176.1620616725707,1893.7421629801352,19.831842611233366,159.29434899985813,623.5285240809146,18.13747773567834,14.172441860465115,18.84,clear
2024-07-30,500.9820930232558,252.96760481471452,803.83,0.5049434068354447,1432.709050203359,203.48991902669,179.45373694924993,1929.1276722044363,13.709939127166935,201.0427175210787,704.9319616133952,20.662311742703153,14.398372093023255,19.58,clear
2024-07-31,500.51040697674415,252.73934061817562,802.65,0.5049632077478838,1430.3994967788465,204.41329956054665,164.37758951870975,1767.0590873261299,6.9883646170298,254.12452871600797,613.2923561731969,28.99190742770829,14.953255813953488,19.7,clear
2024-08-01,496.07656976744187,256.0057812411196,804.42,0.5160610213079277,1396.0762830873296,200.04460144043,152.0064416411081,1634.069247641912,5.836344917615259,294.6743685007096,563.1627911875661,35.818667093912765,17.77110465116279,22.85,clear
2024-08-02,386.66965116279073,219.13554686579954,672.72,0.5667254882994217,1095.2225157767498,186.24671427408663,128.13404288610738,1377.4409610256544,66.28845108548803,180.20946153750037,441.7431916743529,48.37463928262386,20.792616279069765,25.01,high_variability
2024-08-03,366.0466279069767,231.52678194091882,715.83,0.632506255459227,913.3276396244748,199.31190490722668,39.68958331806252,426.663020669172,14.454101685434653,320.4870412846408,100.0760704676311,284.95147180557217,21.491511627906977,25.24,high_variability
2024-08-04,209.8468023255814,124.90211394509717,423.52,0.5952061816567932,723.69796266655,177.64914957682,38.88046956639882,417.96504783878726,26.939525365829578,237.79945873220782,85.06044597178703,183.15008968114816,18.807732558139534,22.69,high_variability
2024-08-05,481.0935465116279,245.08124436956788,781.47,0.5094253418002238,1215.4353832776362,200.68900044759,87.95955151800682,945.5651788185735,8.288614312807725,317.92438120965403,326.5811178712179,286.2272973905011,16.170697674418605,19.41,clear
2024-08-06,469.8520555555555,259.8125426122874,789.67,0.5529667041790071,1406.0185831983863,204.33265686035335,139.89423126512105,1573.8101017326117,9.652046163876825,284.47716576854367,473.80162172019664,30.542717124025007,16.97288888888889,21.64,partly_variable
2024-08-07,472.14327777777777,259.6880175570941,793.85,0.5500195169130855,1373.6304612259078,194.80992126465,132.7615743279801,1493.567711189776,7.6664470434188825,312.5967415471872,464.44409438967637,38.938758531818145,19.58811111111111,24.37,partly_variable
2024-08-08,473.43044444444445,259.7364755525655,795.12,0.5486264742804152,1318.951824600496,190.55257670084333,122.05770319297343,1373.149160920951,11.205009738604224,269.6168523896486,357.70768690109355,44.530882716178944,22.877833333333335,27.03,partly_variable
2024-08-09,482.1387222222222,263.1375050670353,803.9,0.5457713577831088,1322.8796797891468,192.23676554361668,108.03348603485895,1215.3767178921632,16.453108189006613,319.3618541080506,304.68130886554655,108.66051450371732,21.806722222222223,25.78,partly_variable
2024-08-10,485.23650000000004,263.88306507333886,808.3,0.5438236098754707,1424.0583036181808,202.89363098144668,40.68577983353149,457.71502312722924,8.87918649924297,322.46305292332545,97.30157145857815,749.4622115691515,19.15138888888889,22.96,partly_variable
2024-08-11,494.0838333333333,266.356881830498,818.28,0.5390924856486867,1430.275358378889,202.51921590169331,37.71466539254993,424.28998566618674,8.96176279815455,322.1277189282705,68.72681919236982,760.9512227376289,19.729833333333332,23.86,partly_variable
2024-08-12,492.8537777777778,265.7518989084974,814.3,0.5392104329741427,1385.9302293757564,197.67507425943663,120.05059924153251,1350.5692414672408,10.996714667727524,318.9225452921044,336.71887858708527,63.557890206575536,21.491333333333333,25.39,partly_variable
2024-08-13,494.7786111111111,266.0748775793217,818.97,0.5377655209909021,1405.1887088964359,200.37567647298332,122.04590695522481,1373.016453246279,11.894290499389186,319.59642644474906,360.5119842688229,84.40027924378715,22.58238888888889,26.43,clear
2024-08-14,502.5775,269.39363782127367,829.53,0.5360240715536881,1399.4794208506758,194.84708658854333,121.21461290054866,1363.6643951311721,11.423604292174163,320.30840634554636,357.37276617685853,83.72287511825549,23.090111111111113,26.66,clear
2024-08-15,501.4021666666667,268.6769123681063,825.65,0.5358511195798709,1350.3670715441267,193.72848002115663,116.89771368161395,1315.099278918157,40.81929293274866,282.4832780063152,271.49517817795265,64.53694826364521,25.172333333333334,28.87,clear
2024-08-16,507.93588888888894,270.51520200894794,836.58,0.5325774530338873,1431.6946252087755,201.50899759928333,107.83916461790614,1213.1906019514443,13.098729243812482,319.6354174508404,233.05203218261434,144.51175689697294,21.924944444444442,26.37,clear
2024-08-17,514.4591666666668,272.7620653386099,844.78,0.5301918655778186,1431.9032853990816,201.89826965332,44.513034394797344,500.7716369414701,9.53645931153247,322.10884711643007,74.02914241080478,692.0412833690665,22.107000000000003,27.11,clear
2024-08-18,501.748,268.41718661664197,836.25,0.5349641386047218,1412.4233970008795,198.42971801757668,43.45221155255483,488.8373799662419,9.59844811260702,322.1688299076632,59.16833045333642,669.6884367068609,25.300055555555556,30.04,clear
2024-08-19,491.9479444444445,269.46356736436525,832.75,0.5477481314992986,1352.3740406632414,197.38432312012,118.79067634719385,1336.3951089059308,90.15084898471848,236.76665959755582,212.30160713692518,81.17238384485239,27.534277777777778,31.82,partly_variable
2024-08-20,514.8282777777778,271.48335882567034,841.8,0.5273279859403028,1403.634489484131,198.49624125162663,122.15264320704684,1374.2172360792772,47.01547350486117,217.46739343802156,209.83246097465292,68.31916485230153,24.919888888888888,29.95,clear
2024-08-21,514.8867222222223,271.0208298838216,844.15,0.5263698172563296,0.0,,,0.0,0.0,0.0,0.0,0.0,27.758833333333335,32.58,clear
2024-08-22,515.2502222222222,270.8191127587949,844.35,0.5256069790533604,0.0,,,0.0,0.0,0.0,0.0,0.0,29.169944444444447,33.16,clear
2024-08-23,516.752388888889,270.7034440304197,844.42,0.5238552348301302,1177.8419621785454,195.49394734700664,156.1674688298221,1210.2978834311216,34.82439956068989,63.8870084583759,84.56651562452299,23.047985474268543,30.62355555555556,34.59,clear
2024-08-24,512.9162777777779,268.5883139018997,838.75,0.5236494249423416,1381.7743552525858,191.85616048177,43.26113670286202,486.6877879071978,11.919814869140577,324.532035008073,58.930441627899825,640.757381131251,31.50461111111111,35.38,clear
2024-08-25,495.0457222222222,264.2729240903787,820.12,0.5338353857580627,1382.693466742832,193.48668416341337,43.71586846436061,491.80352022405685,9.694979446008803,321.20825470021623,54.77198942502341,633.6522015730532,30.931666666666665,34.47,clear
2024-08-26,495.8569444444444,263.8396094403331,828.47,0.5320881604994717,1345.8640583952276,205.63305664062332,112.56228991426786,1266.3257615355135,97.68474165598559,262.6587107529243,167.74472310145703,81.87192086999606,23.46188888888889,27.03,clear
2024-08-27,532.3513888888889,276.3503852133088,867.35,0.5191127345231515,1409.7047554651897,192.68215942383003,134.9368319765283,1518.0393597359434,66.03504548966878,118.60266021887469,232.18406951427443,70.86717018485075,28.171166666666664,33.22,clear
2024-08-28,539.9648333333333,277.73120628944207,873.17,0.5143505449696423,1389.5881733944007,188.58113606770667,175.38556492891544,1973.0876054502987,0.0,19.831599007050194,603.7581443587941,0.0,30.979499999999998,34.87,clear
2024-08-29,546.6192222222222,279.9032079043038,882.08,0.5120625044366116,1417.079206198455,195.48337809245,165.17768385233703,1858.2489433387916,0.0,19.869571526845274,463.2391822636123,1.8060502062240906,31.800666666666665,36.46,clear
2024-08-30,527.5767021276596,293.6655354903117,886.72,0.5566309776492981,1434.7840523645284,196.89893086751331,180.97556324990055,2126.4628681863314,0.0,20.71846721569699,712.9823352495833,0.0,32.680957446808506,37.25,partly_variable
2024-08-31,525.2520212765958,292.12813208011846,883.58,0.556167554329667,1446.8026455988522,200.01597086588333,70.64773383208197,830.1108725269631,29.05715008576714,321.0501312216121,90.51445993781083,414.63611209392633,26.982021276595745,32.3,partly_variable
2024-09-01,520.2874468085107,289.15512073383786,875.65,0.5557603253884772,1380.4953504304106,192.07633972168333,50.949491488012725,598.6565249841494,24.37074765625092,325.09490436813866,72.72217776377988,553.3267330726009,30.371489361702128,35.41,partly_variable
2024-09-02,532.9493617021276,294.93999556582077,891.08,0.5534109181102023,1491.1733325632927,204.65931193034,133.5437903621944,1569.1395367557843,60.39689222971598,117.84410556033262,181.887112001578,45.954075564940815,25.736170212765956,29.99,partly_variable
2024-09-03,544.0878723404255,298.94727553396274,906.47,0.5494466808238596,1417.067169918371,203.60386149088663,105.77726544122801,1242.8828689344293,22.04043326278523,266.88299274444563,158.27353596687288,101.89575032393142,23.887659574468085,29.08,partly_variable
2024-09-04,567.1012765957446,307.112244859921,935.05,0.5415474405268259,1456.6466092964042,196.4624125162733,127.20122498684223,1494.6143935953962,81.65039413028467,131.08829432725938,187.47787626584386,99.57853943109514,27.94787234042553,33.46,partly_variable
2024-09-05,503.10478723404253,284.8504843252582,876.8,0.5661851994915461,1388.024163335561,194.69729614257668,152.78446818328078,1795.217501153549,7.790830867985866,26.719352647662078,438.6189498205978,11.95158944030599,30.049468085106383,33.77,high_variability
2024-09-06,525.6238297872341,299.50059759451295,897.67,0.5698002651739495,1408.364166880649,196.80636088053333,167.5269409566063,1968.4415562401236,0.0,20.978579054276153,582.2102306286498,0.45640695095062167,31.97468085106383,35.81,high_variability
